screen_name;text;Labeling
justinfogarut;Korban Bencana Longsor Talegong Temui Gubernur Jawa Barat Ridwan Kamil,Untuk Menyampaikan Aspirasi https://t.co/lZASGZVaum;Positive
justinfogarut;"Provinsi Jawa Barat Akan Nilai Prokes Covid-19, Ridwan Kamil : Warga Garut Baru 50% Sadar Pakai Masker
 https://t.co/HDxsZAPpqc";Positive
roky525;"Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
FPI Dibubarkan, Ridwan Kamil Turut Bersuara
https://t.co/beOyAbu67b";Positive
jurnalpatrolin1;"Andai Ganjar Dipinang Parpol Lain &amp; Gandeng Ridwan Kamil di Pilpres: Akan Sangat Dahsyat https://t.co/FHQ8FL9KAn";Positive
radengagah;Kawasaki W175 Hadiah Ultah Pernikahan, Atalia Praratya Ridwan Kamil Tak Perlu Pinjam Motor Lagi https://t.co/ekc3CNr7zd;Positive
Genpi_Co;Gubernur Jawa Barat Ridwan Kamil memberikan hadiah yang romantis untuk istrinya, Atalia Praratya, saat hari ulang tahun ke-24 pernikahannya. #RidwanKamil https://t.co/ZpQVJvnBoI;Positive
SusanYuli3;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan

Dengan dibubarkannya FPI, Indonesia jadi damai.

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/EKOIxcwPWr";Positive
AjengSalma7;"Untuk memperkuat keputusan pemerintah, Menteri Mahfud MD menyatakan telah disusun kesepakatan 6 pejabat tinggi setara menteri yakni Mendagri, Menkumham, Menkominfo, Jaksa Agung, Kapolri dan Kepala BNPT.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/Mw8Aw6DJEA https://t.co/6drbhwNrue";Positive
NurlitaAyuSara1;"Kepada aparat pemerintah pusat &amp; daerah jika ada sebuah organisasi mengatasnamakan FPI itu dianggap tidak ada. Dan harus ditolak karena tidak ada
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/0NzQtXP1H9 https://t.co/5pBRbeNLy5";Positive
storiadewinda;"Menko Polhukam menghimbau kepada seluruh aparatur pemerintah supaya dapat memberikan penolakan terhadap keberadaan organisasi tersebut.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/yXieZuPMeK https://t.co/w1vaaPJbHl";Positive
sukakhalu_;"Menurut Mahfud MD, berdasar peraturan UU &amp; sesuai dengan Putusan MK Nomor 82 PUU 11/2013 tanggal 23 Desember 2014 Pemerintah melarang aktivitas FPI &amp; akan menghentikan setiap kegiatan yg dilakukan oleh FPI.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/gKiuEOwdkq https://t.co/YnsKkh7MGm";Positive
MasayuRiri;"Gubernur Jawa Barat Ridwan Kamil meminta para pengurus maupun yang berafiliasi dengan FPI bisa menaati aturan yang berlaku.
https://t.co/rEVzTpIbgi
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/PxBCstlaoD";Positive
sukatempeee;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi Covid-19, kita kurangi kegiatan yg dapat mengganggu konsentrasi kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/efRGwWj4bQ https://t.co/RFb4svPYXX";Positive
infodagoid;"Kemarin (2/1) Bapak Gubernur Jawa Barat Ridwan Kamil hampir ditabrak oleh pengendara motor yang memotong dari jalur kiri ke kanan <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>

Lokasinya di perempatan simpang dago https://t.co/ubRv07mqVv";Positive
VespaMerah6;"Hidup ini di Indonesia harus ikuti tata aturan hukum, kalau hukum sudah menyatakan kita ini melanggar misalnya, tentu ada sanksi, dan sanksi macem-macem, 
https://t.co/qMpbNJhT3A
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/5HvKw948NW";Positive
negeri_lainnya;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian
Basmi Kovid &amp; Neo FPI #KupasTuntasOrmasRadikal
https://t.co/lqmg3BoCAJ";Positive
kourpsi;"Pemerintah resmi melarang berbagai kegiatan yang dilakukan oleh Organisasi Masyarakat (Ormas) Front Pembela Islam (FPI).
https://t.co/N2GaR7CPUI https://t.co/snzMp08xpA";Positive
eccstasi;"FPI sejak 21 Juni tahun 2019 secara de jure telah bubar secara ormas
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/yjGKhYgisD https://t.co/e2VGdeIhLA";Positive
manajger;"Hidup ini di Indonesia harus ikuti tata aturan hukum, kalau hukum sudah menyatakan kita ini melanggar misalnya, tentu ada sanksi, dan sanksi macem-macem
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/3mNsqcBjB9 https://t.co/gcU7htny7X";Positive
picntu;"Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/OOuJXAjLbm https://t.co/Ah6X0ohRbA";Positive
kanctor;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi Covid-19, kita kurangi hal-hal yang mengganggu konsentrasi kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/UmFAcyTgpl https://t.co/csucC2C7t3";Positive
AdeliaFaraa;"Gubernur Jabar tidak mendukung adanya FPI sedangkan gubernur mana itu ya yang terang-terangan mendukung FPI sampai datang ke nikahan anaknya rijik. Kalian pasti tau gaes<U+0001F606><U+0001F606><U+0001F606>
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/CNsvDq1Q7a";Positive
jitoe02;"Gubernur Jawa Barat Ridwan Kamil meminta masyarakat mentaati surat keputusan bersama enam pejabat tinggi negara terkait dengan Front Pembela Islam (FPI)

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
 https://t.co/7iAIuV5jJu";Positive
Azizah__8;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan. Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/MyWThQ2QVu https://t.co/RWnzdQpoPG";Positive
DelwynCaldwell;"Kondisi yang demikian akan sangat merugikan karena akan berdampak langsung terhadap perekonomian dan kesejahteraan rakyat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/ydfM7Lkw7O https://t.co/cjysgKUHWD";Positive
IbraPermana3;"Saat ini adalah saat yang tepat meskipun dalam kondisi Pandemi Covid 19, untuk seluruh Rakyat Indonesia bergandengan tangan bersama menyamakan langkah dan merapatkan barisan untuk melawan dan kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/ISW9noSLxn https://t.co/Uhfuuck7pO";Positive
ervinnevan;"Hilangkan Radikalisme di Bumi Pertiwi yang kita cintai ini, jangan sampai, istri atau suami atau anak-anak kita terpapar Radikalisme.
 Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/AtE0POqKXU https://t.co/7JXkgasWNd";Positive
Horangkayah14;"Kita saling menjaga dan mengingatkan. Karena sekali saja kita terpapar Faham Radikalisme maka selamanya kita akan dapat mengalami gangguan kejiwaan atau gangguan tingkah laku yang sulit diobati.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/lXOpILCsbh https://t.co/w4l4uOAxNy";Positive
CashielGavin;"Sudah saatnya saat ini kita berbuat untuk Bangsa Indonesia. Jangan menunggu tapi bergerak lah bersama, karena masa depan bangsa Indonesia terletak di tangan kita.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/0T5m869Q2J https://t.co/FvSIzIb4lY";Positive
reinaleonlamb7;"Niihh nihhh... Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/9Lh4o1givJ https://t.co/EdWzkm2Ohv";Positive
charohoyos754;"Niihh nihhh... Gubernur Jawa Barat Ridwan Kamil meminta masyarakat mentaati surat keputusan bersama enam pejabat tinggi negara terkait dengan https://t.co/W8Hyfo0h7G.i. 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/tNynOp1F1n https://t.co/xEs33A7IzW";Positive
assbello490;"Niihh nihhh... Ridwan menuturkan, pihaknya imbau semua warga negara yang terafiliasi dengan https://t.co/U7szBm5MC7.i atau tidak, untuk menaati surat SKB yang dikeluarkan pemerintah pusat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/Mlnynf71fo https://t.co/qx3AvGoA2x";Positive
DelmareDevion;"penyebab utama aksi radikal dan terorisme bukanlah berasal dari faktor psikopatologi, namun lebih dipengaruhi oleh faktor lingkungan atau hasil belajar sosial 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/1Rw1fch3W8 https://t.co/NUyzsLRbEg";Positive
arivindevra;"Jangan kita di kelabui tindakan yang mencoreng nama baik agama karena sejatinya tidak ada agama yang mengajarkan kekerasan dan pembunuhan. 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/i5ZN21SBrt https://t.co/UqeqcOealX";Positive
lilacinlove;"Basmi Kovid &amp; Neo FPI jangan biarkan hadir dan tumbuh fpi2 baru maupun fpi2 lainnya
#KupasTuntasOrmasRadikal
https://t.co/M276cU6Xzk https://t.co/qDx5jm4dib";Positive
maukaharaya;"Indonesia Butuh Generasi Muda Berideologi Pancasila dan Berjiwa Ksatria
Insiden di Teluk Oman dan Dinamika
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/0xkmGeiUOk https://t.co/0ZSNyo4wCu";Positive
Sugar_Browniey;"Kita hidup di negara hukum jadi harus ikuti aturan hukum yg berlaku 
Basmi Kovid &amp; Neo FPI 
#KupasTuntasOrmasRadikal
https://t.co/yUEU2ttTig https://t.co/Sy8KD2XIDR";Positive
Reynaldlouva;"Beberapa lembaga survey menyimpulkan bahwa, Ideologi radikal agama juga merambah di berbagai sektor yang merupakan perpanjangan tangan pemerintah pun tidak steril dari faham radikal.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/qBfWTCkjex https://t.co/IGbrYfank9";Positive
ReyhanDrgntra;"Dalam pendekatan psikoanalisis, tingkah laku menyimpang yang dilakukan oleh kelompok-kelompok Radikal dapat dipengaruhi oleh berbagai gejala kejiwaan yang disebut sebagai reaksi terhadap kecemasan batin
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/FVAlfYn5fz https://t.co/QMb5QFq5DI";Positive
Delvionamaku;"Pemerintah resmi melarang berbagai kegiatan yang dilakukan oleh Organisasi Masyarakat FPI. Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
https://t.co/LeyrYbSpuR
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/lp5y62zq7A";Positive
HapusIngatan;"Himbauan untuk ormas apapun haruslah memiliki izin, karena hal itu sudah ditetapkan dlam undang undang yang berlaku
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/deNBeK5mHk https://t.co/wjwERHX25G";Positive
sushishi007;"Ormas yang radikal adalah ormas yg selalu meresahkan masyarakat. Mari kita basmi ormas radikalis
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/1vj6ksEuYK https://t.co/gjfc2mCiuw";Positive
elangpertama;"Buat ormas yang memiliki basis dan haluan negara khilafah, maaf kita tolak marena tak sesuai dengan dasar hukum Pancasila
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/0ogzac8lfG https://t.co/V2JgSHUTU6";Positive
pejuang_hatik;"Pelarangan untuk ormas Radikal untuk Indonesia sudah sangatlah tepat demi Indonesia yang lebih damai
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 

https://t.co/KHQlPLeqai https://t.co/xT5NkEq5wE";Positive
mnracle;"Dengan dibubarkannya FPI, Ridwan menuturkan, pihaknya imbau semua warga negara yg terafiliasi dgn FPI atau tidak, utk menaati surat SKB yg dikeluarkan pemerintah pusat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/LFJfLgEJFu https://t.co/GRdMN4y3jp";Positive
Rissadaslalu;"Harapan masyarakat adalah Pemerintah adil untuk menertibkan ormas ormas yang tidak memiliki izin atau SKT dan yang menfancam ideologi bangsa Indonesia
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/jEODYYBM58 https://t.co/Z6O4l68IHR";Positive
Candrasari221;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi, kita kurangi hal yang mengganggu konsentrasi kita, karena hukum panglima tertinggi dalam kehidupan berbangsa dan bernegara kita
https://t.co/rJpOYze2LG 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/JkYNdasRIF";Positive
lembar_hijauuuu;"Pemerintah didukung penuh masyarakat untuk membubarkan ormas yang tidak pancasialis
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/1wxeW4SlwV https://t.co/FyA01zzalO";Positive
kamusbesarkbbi;#Ridwan Kamil Olahraga Cang-ucang Angge, Bahasa Ade Rai Leg Day - Gaya https://t.co/ILNalc6n02 https://t.co/VY8uOKHMJH #kamus #kbbi #bahasa;Positive
msaridevvi;Ternyata foto pa ridwan kamil di cek suhu di tangan di apus <U+0001F923><U+0001F923><U+0001F923> padahal mau komen tadi;Positive
polsekcibaliung;"TUGAS MAHA BESAR GENERASI KITA ADALAH MEWARISKAN TOLERANSI, BUKAN KEKERASAN. 
By: ridwan kamil. 

@divisihumaspolri 
@multimedia_poldabanten
@multimediapolrespandeglang
@humaspoldabanten
@infopandeglang
@polres_pandeglang
@humas polrespandeglang
@Respandeglang
#polrespandeglang https://t.co/hZcCvoMCFQ";Positive
DuddyRS;Ridwan Kamil Gelar Subling Pertama, Tahun 2021 https://t.co/ITr59XAVea;Positive
optimusbot3;"https://t.co/3b1flKvLs1

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal";Positive
thejanisary;@HisyamMochtar Mari bantu agar Anies dan Ridwan Kamil bisa maju @aniesbaswedan @ridwankamil;Positive
kapol_id;Ridwan Kamil Gelar Subling Pertama, Tahun 2021 https://t.co/3pTOsVarAg;Positive
WartaEkonomi;"Andai Ganjar Dipinang Parpol Lain &amp; Gandeng Ridwan Kamil di Pilpres: Akan Sangat Dahsyat https://t.co/PWR1vFeoK7";Positive
WartaEkonomi;Anies Baswedan Nomor Satu, Ridwan Kamil Nomor Dua https://t.co/5J5Iy76h3g;Positive
WartaEkonomi;Heboh Pembubaran, Melihat FPI dari Kacamata Seorang Ridwan Kamil https://t.co/0Qi2cKlBdE;Positive
JogjaKuKotaGaul;Rayakan Ultah Pernikahan ke-24, Ridwan Kamil Hadiahi Motor Klasik Desain Sendiri untuk sang Istri https://t.co/RSv48wkd9r #jogjaku #kotagaul #random https://t.co/7asjVYqPrh;Positive
hipwee;"Bukan bunga atau perhiasan, ada alasan khusus mengapa motor jadi pilihan Gubernur Jawa Barat ini untuk hadiah Atalia~

https://t.co/8rL3vLeKG3";Positive
metaforamajenun;"<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

Artis Ridwan Ghani nggak tinggal di Bandung juga nggak jadi Ridwan Kamil kok. Lagian nggak perlu jadi Milea, nanti kenyang sama gombalan.

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> https://t.co/2Kh270acJ5";Positive
holyhaien;@bekasibase Kata temen gua sih pak ridwan kamil perpanjang sampe tgl 20, tp gak tau dah;Positive
NurdiawanGhian;@dedyhyoga @Namaku_Mei @ridwankamil Gebrakan naooooon nu aya si ridwan kamil malah ngadukung, tuuuh liat aja jabar pertumbuhan garis Radikal na naek, nya teu @ridwankamil;Positive
nawacitamedia;KNPI Jabar Nobatkan Ridwan Kamil Bapak Pembangunan https://t.co/lJZXPyT5ev;Positive
NAWACIT4;KNPI Jabar Nobatkan Ridwan Kamil Bapak Pembangunan https://t.co/NOaMVmG5zV;Positive
028Phs;"@Namaku_Mei @ridwankamil Ridwan kamilnnya lagi molor, kata ustad sugih matannya picek.
Puncak bagaikan gunung Es.
Tapi ridwal kamil gak bisa liat karna ketutupan fpi, disanah kan basnyask orang gurun. <U+0001F92D>";Positive
MaryanaNunung;"HARAP DI PATUHI
DEMI KEBAIKAN SEMUA JALANI PROKES DENGAN BENAR.https://t.co/2ME822xDje";Positive
TeddyGusnaidi;"Heran Ridwan Kamil Minta Rakyat Taati SKB Pembubaran FPI, Teddy Gusnaidi: Anda Arahnya ke Mana Sih?
@ridwankamil
https://t.co/OlA6l2TeG0";Positive
andris44;@_leonSR_ Malik Ridwan Kamil? <U+0001F914>;Positive
AdhizBuana;"Alhamdulillah Alla Kulli Haal...
.
https://t.co/lYph2yjLJK";Positive
celcolcil;Gubernur Jawa Barat Ridwan Kamil Perpanjang PSBB Proporsional Bodebek Hingga 20 Januari 2020 https://t.co/O8u1oNYcra;Positive
TariGiboo;"Gubernur Jabar Ridwan Kamil mengatakan, menangani pandemi Covid 19 seperti perang. Jadi, semua harus turut berkontribusi dlm menghadapi pandemi.
#BarisanProKerja
#KesempatanUntukMaju https://t.co/MOQh57Y4j7";Positive
MynaEve;"Gubernur Jawa Barat, 
Ridwan Kamil, menyatakan bahwasannya UU cipta kerja menguatkan masyarakat menghadapi pandemi, sebagai sumber optimisme tahun 2021. 
@tribuana_saja
@naradhipta_yujo
@lintang_akhir
@Ghaniy90435291
@KangBimo_
@positipisme
#BarisanProKerja
#KesempatanUntukMaju https://t.co/myALx58WOk";Positive
ancak666;@persib Ridwan Kamil;Positive
PKSNasionalis;"@ridwankamil Perpanjang PSBB Bodebek hingga 20 Januari 2021

 https://t.co/wdE1H83MC8";Positive
pojokbandungcom;Ridwan Kamil Perpanjang PSBB Proporsional Bodebek hingga 20 Januari 2021 https://t.co/ZHvklFE7BJ;Positive
veraagustian_;Hidup di jbr tapi tdk merasa punya gubernur ridwan kamil,perasnku gubernurku itu pa @ganjarpranowo ga tau kenpa;Positive
FtrrhmnM;"Ridwan kamil pernah berkata ""pekerjan paling enak adalah hobi yang dibayar""";Positive
Yusuf21634879;@detikcom Tangkap Ridwan Kamil...;Positive
duhapayaini;@yaelahnajem @peeppeermint Ridwan kamil;Positive
rijaalulansor;Urang jabar kudu bangga boga pamingpin siga Dedi Mulyadi jeng Ridwan Kamil. Nyaan 22na saling melengkapi. Nu hiji tradisionalis, nu hiji visioner. Korea-Japan maju tp teu leungit identitas tradisional na;Positive
iwamayapada;Ada Nama Ridwan Kamil, Inilah Penerima Anugerah TIMES Indonesia 2020 Provinsi Jawa Barat https://t.co/hcqC0gsJdR;Positive
hudattamini;@narkosun @naibaragas @jokowi Pak Ridwan Kamil sampe terperangah dan bengong melihat seorang anak perempuan yg begitu histeris memeluk Jokowi..... Tdk ada rekayasa dan semua terjadi spontanitas..... Itu tetlihat dari bahasa tubuh si anak dan ibu si anak yg memvideokan.... Amazing <U+0001F44D>;Positive
SewangGunawan;Soal CAPRES 2024, Kalo disuruh milih mana yg lebih Pantas antara Puan Maharani, Ganjar Pranowo, Ridwan Kamil dan Gibran Raka, maka sy berpendapat Gibran Rakabuming yg lebih hebat.. beliau pasti mantap dari Pak Jokowi.. https://t.co/eTvhmX8ens;Positive
Metaliscv;@RD_4WR1212 @alex_hunter146 @ridwankamil @aniesbaswedan Mendukung kang Emil mah ga sampai nyebar hoax RK terafiliasi dengan kadrun lah dengan hoax dikawal fpi lah mendukung HTI lah .Kalau ya Ridwan Kamil mau sowan ya langsung sowan bukannya cuman statement tanya aja Habib Lutfi;Positive
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Kan saya bilang jangan cuman follow akun ini cari akun yang lebih objektif masalah Ridwan Kamil dikawal Fpi aja hoax kan ternyata https://t.co/x99VvJEza8;Positive
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Kan saya udah jawab hoax karena nominalnya bukan 1.5M baca yang betul aslinya disini https://t.co/PaTC9yR6JU;Positive
Metaliscv;@alex_hunter146 @RD_4WR1212 @ridwankamil Saya tanya yang Ridwan Kamil dikawal Fpi itu hoax atau bukan?Udah baca isinya?;Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kok yg gitu pansos?Otaknya dimana <U+0001F604>Buat jadi pembeda sama kalian yg bukan warga Jabar bilang Opportunis lah , bunglonlah,pendukung Fpi padahal nyatanya kalian itu tidak tahu menahu sama sekali tentang Ridwan Kamil.Cukup warganya yg tahu atau yg berakal sehat kinerjanya yg tahu;Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Membahas keduanya karena ini Akun Teddy sedang bahas RK yang salah dimana?Yang salah kalau saya malah melenceng bahas Fadly zonk,Prabowo,Wan Abud <U+0001F604>FPI yang jelas tidak ada hubungan sama sekali dengan Ridwan Kamil jelas kok.RK itu dari lahir NU dan saya bukan penjilat kaya Teddy https://t.co/Sg4KTkrTOi;Positive
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Terus masalah Ridwan Kamil mau sowan dan Ridwan Kamil dikawal Fpi itu jadi hoax atau asli jadinya?<U+0001F604>;Positive
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Cukup Gambar aja pak yah karena ga ada historynya Ridwan Kamil mendukung Rizik atau Fpi daridulu kalau mau sowan ga banyak lama langsung ke sini yang ada https://t.co/lkwNwT9tmy;Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Lah ini juga berlaku buat pendukung Jokowi kaya kalian kalau g sanggup bermedsos g usah fitnah sana sini kaya kadrun<U+0001F604>Yg pansos siapa?Ridwan Kamil gaperlu pansos kaya kamu atau teddy Gusnaidi udah punya nama dari sebelum jadi Walikota juga,kasihan argumentnya malah seakan g ngaca;Positive
Metaliscv;"@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Baca lebih jelas bro ini jawaban normative ""“Kepada siapapun kita wajib bersilaturahmi, ada rencana atau tidak ada rencana, belum saya putuskan,” ujar Ridwan Kamil, ketika ditemui di Lembang, pada Rabu 11 November 2020, kalau pemimpin jawabnya ""ngapain ""justru pendukung Fpi baper";Positive
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Faktanya ga ada Ridwan Kamil ketemu fpi atau Hrs jadi jangan bikin opini tersendiri tanpa bukti <U+0001F60A>;Positive
Metaliscv;@RD_4WR1212 @alex_hunter146 @ridwankamil @aniesbaswedan Emang yakin 2024 umur kalian masih ada?Kalian semua itu ingin membusukkan nama Ridwan Kamil biar Ganjar naik sama halnnya kaya pendukung Wan abud membusukkan nama Ridwan Kamil biar Anies naik.Cebong-kadrun beda kualitas?Saya rasa sama aja sama sama penghasut dan pengadu domba<U+0001F604>;Positive
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Yang ke petamburan itu Gubernur Jakarta bukan Jabar jangan ngehoax pak yah cape saya meluruskan hoax ke petamburan dan dikawal Fpi <U+0001F604>https://t.co/PaTC9yR6JU;Positive
Metaliscv;@Suhadi33265843 @GrandLight88 @174nd0 @TeddyGusnaidi @ridwankamil Baca itu isi bukan judul statement mbah maruf sama kaya Ridwan Kamil bukannya kaya Wan Abud langsung sowan meluncur,Kamu tidak kenal RK.Saya dekat dengan beliau dan tahu dari awal kalau RK itu tidak mendukung Fpi dari zaman sebelum walikota juga <U+0001F604>;Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kadrun itu emang kerjaannya fitnah dari zaman pilgub Jabar pilpres makanya alasan gue asalnya mau Golput malah milih Jokowi eh ternyata sekarang ebong menerapkan hal yang sama sampai ada fitnah Ridwan Kamil pelopor Radikal kalau ada 2024 anies vs ganjar udah dipastikan Golput<U+0001F604>;Positive
Metaliscv;@NogoSosroAsli @Kematia78104047 @Mun4fikunn Salah, pada awal pencalonan Pilgub beliau sudah ke Pks Gerindra duluan tapi Pks memberi syarat harus jadi kader Pks sedangkan ibu beliau ga mau Ridwan Kamil jadi kader partaimanapun sampai sekarang jadi menerima usungan nasdem yg memberikan dukungan dgn syarat kampanyekan Jokowi;Positive
Metaliscv;@FerryawanRusli @ridwankamil https://t.co/x99VvJEza8 contoh ini hoax dari okeZone masih aja kalian up Seenaknya padahal Okezone aja udah rubah judul dan minta maaf, Ridwan Kamil ngapain dikawal Fpi punya pengawal sendiri dicap pelopor radikal lah padahal radikalisme itu tumbuh subur dari Zaman pak Aher <U+0001F604>;Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil laporkan dong kalau emang mengejek?Fitnahan kalian lebih kejam sampai ada Ridwan Kamil pelopor Radikalisme lah mendukung Fpi lah ,tuh yang comen menjelekkan RK lebih parah keren emang kalian cebong kadrun juara dalam  pembusukkan nama baik orang <U+0001F604>;Positive
Metaliscv;@NogoSosroAsli @Mun4fikunn @Kematia78104047 Males ah ditanya lagi nih saya sekalian luruskan mengenai hoax Ridwan Kamil dikawal Fpi https://t.co/x99VvJEza8 biar mata kalian melek<U+0001F603>;Positive
Metaliscv;@FerryawanRusli @ridwankamil Ga perlu memposisikan diri di kubu Cebong atau Kadrun biar berakal sehat , oleh Kadrun disebut RK itu sekolam oleh Cebong disebut Kadrun artinya apa?RK itu tidak diposisi manapun, lebih Tabayyun lagi makanya sejatinya Ridwan Kamil itu tidak mendukung Fpi sama sekali daridulu https://t.co/lgGVfDFC2Y;Positive
Metaliscv;"@alex_hunter146 @RD_4WR1212 @ridwankamil Emil, yang menggunakan kemeja putih dilapisi rompi berwarna biru gelap langsung menuju Gedung Ditreskrimum.
Sementara, 2 anggota FPI yang diduga sebagai penyelenggara kegiatan di Megamendung itu juga hadir sesaat sebelum Ridwan Kamil hadir.
Baca isinya jangan judulnya";Positive
Metaliscv;"@NogoSosroAsli @Mun4fikunn @Kematia78104047 Tinggal cari ada ga pertemuan Ridwan Kamil dengan fpi atau imam jumbo yang ada juga malah "" Jokowi ikutan reuni 212 pas 2016 "" Anies sowan ke rizik "" <U+0001F604>";Positive
Metaliscv;@GrandLight88 @Suhadi33265843 @174nd0 @TeddyGusnaidi @ridwankamil Kalau masalah Ridwan Kamil beda bukan karena pandangan politik disini tapi  berusaha adil menempatkan sesuatu pada tempatnya kalau dirasa salah ya dikritisi kalau benar pasti didukung , murninya Fpi itu daridulu tidak didukung oleh Ridwan Kamil;Positive
Metaliscv;@FerryawanRusli @ridwankamil Malah yang ada Ridwan Kamil sowan dan discuss terus dengan Habib Lutfi https://t.co/aZKaWivb2b;Positive
